DOMAIN,DOMAIN_LENGTH,SUBDOMAIN,PORT,AT_SYMBOL,PRE_SUFFIX,HTTPS_HOSTNAME,IP_ADDRESS,SHORTENING,REDIRECTING,SUSPICIOUS_TLD,HTTPS,HTTPS_WILDCARD,HSTS,CSP,X_CONTENT_TYPE_OPTIONS,X_FRAME_OPTIONS,SECURE_COOKIES,MOUSE_OVER,RIGHT_CLICK,POPUP,I_FRAME,FAVICON,WEBSITE_TRAFFIC,FORWARDING,TP_RATING,TP_REVIEWS_COUNT,SA_RATING,SA_BACKLINKS,SA_WEBSITE_SPEED,SA_SSL_CERT,GSO_MALTIVERSE,GSO_APWG,GSO_COMPLYTRON,GSO_DNSFILTER,GSO_FLASHSTART,GSO_IQGLOBAL,GSO_PULSEDIVE,GSO_QUAD9,PR_GLOBAL_RANK,PR_PAGE_RANK,UV_DETECTIONS,UV_SITES_SAME_IP,UV_SITES_SAME_IP_DETECTIONS,TS_TRUSTED,TS_RATING,TS_REVIEWS_COUNT,WHOIS_CREATED_MONTHS,WHOIS_LAST_UPDATED_MONTHS,WHOIS_EXPIRES_IN_MONTHS,WHOIS_DNSSEC,WHOIS_COUNTRY,WHOIS_PRIVACY,TRUST
pascal-buchen.com,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,97694,1,4.6,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
colombianbride.com,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,105517,0,3.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45134500,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
the-gothic-shop.co.uk,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,314169,0,4.8,169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3144157,3,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
inbluemall.com,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1098,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91263358,0,1,14,9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
thestartuplab.in,13,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,722379,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4052510,3,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
wellisairdisinfection.com,21,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,320250,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11100616,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
native-instruments.com,18,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,102457,1,1.5,308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13509,5,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bareminerals.com,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,746571,0,2.1,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96211,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
mannatech.com,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,NaN,11452,1,4.6,3361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2985496,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
printus.de,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3470,0,4.6,1003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5244079,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
leads-sniper.com,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,111037,1,4.7,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18651240,1,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
labme.ai,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,277634,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4696761,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
dermstore.com,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1434837,1,4.1,34230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104028,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
teeturtle.com,9,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,702828,0,4.1,3539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1361305,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
wheelzy.com,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,97484,0,4.7,45949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11485774,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
falmit.co.za,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,85573,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65849236,1,0,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
youper.co,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,38935,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1621993,3,0,14,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
annefontaine.com,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,93651,1,2.3,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1605993,3,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
enrois.com,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NaN,495987,0,4.7,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14696417,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
nationalboatcovers.com,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,139825,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5612509,2,0,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
incensehanddipped.com,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,37969,0,3.7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228025060,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
olmafood.com,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,329226,0,4.7,2001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4873677,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
contactforhelp.com,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,50902,0,3.7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,913707,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
xterraplanet.com,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,93177,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,402615,4,0,14,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
noissue.co,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,308947,0,4.2,1577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26352,5,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bm-raumkonzept.com,14,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,703826,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93676458,0,0,14,0,1,4.44,9,NaN,NaN,NaN,NaN,NaN,NaN,1
gruendl.com,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,869623,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4377609,2,0,0,0,1,4.81,3481,NaN,NaN,NaN,NaN,NaN,NaN,1
bigvits.co.uk,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,123064,0,4.7,1438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10002504,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
review-australia.com,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,199468,0,2.5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4785718,2,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Endoskopwelt.de,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,353409,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,0,1,4.33,3,NaN,NaN,NaN,NaN,NaN,NaN,1
bestes-pferd.de,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,NaN,95772,1,4.7,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31033279,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
flexiro.de,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112705,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82155286,0,0,0,0,1,4.88,302,NaN,NaN,NaN,NaN,NaN,NaN,1
positivegrid.com,12,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,414849,0,4.1,7906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,805880,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
whitecastle.com,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17855,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72821,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
photographyblog.com,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,109656,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110640,4,0,14,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
slimmgummies.com,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,354768,0,4.1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
cigars.com,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,255891,0,2.9,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,662306,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
nouicmimarlik.com,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17328,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45659284,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
lappylab.co.in,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,77659,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25890145,1,0,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
priromedia.com,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,671395,1,4.7,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124916474,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
marketingsherpa.com,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34512,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17672,5,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
kernowcraft.com,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,199391,0,3.1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44294,4,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bugzilla.org,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,140413,0,3.7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21154,5,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
kajinojapan10.com,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,480663,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17154370,1,0,7,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
vanishingincmagic.com,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,88274,1,4.8,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,494107,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
kayoom.com,6,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,65506,0,1.9,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6164905,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
liftbigeatbig.com,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,734893,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,704369,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
notebookstore.de,13,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,27289,1,2.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12064787,2,0,0,0,1,4.79,379,NaN,NaN,NaN,NaN,NaN,NaN,1
excelmadeeasy.com,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,10554,1,4.0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9031964,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bachelordruck-24.de,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,82492,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,5.0,24,NaN,NaN,NaN,NaN,NaN,NaN,1
elexp.com,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,622261,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2115857,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
kateminimalist.com,14,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,482045,0,3.6,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8304761,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
smithtownvolvo.com,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,348096,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87549319,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
paultan.org,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,387088,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17314,5,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
playerpacks.co.uk,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,366916,0,4.4,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127908722,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
aamcotigard.com,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43402,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34692833,1,0,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
vampirefreaks.com,13,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,868740,0,4.8,1152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44440,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
f3x.de,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,98735,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15860676,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
youngsdogtraining.com,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,172583,0,3.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134191378,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
tanzspa.com,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NaN,66312,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40126513,1,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
mayspies.com,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100125,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14412729,2,0,2,0,1,4.93,123,NaN,NaN,NaN,NaN,NaN,NaN,1
minimalistgolfprints.com,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,258548,0,4.0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
standex.capital,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1098,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61028191,1,2,14,9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
rapidoffice.co.uk,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,95180,1,3.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7516134,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
lifeline.philips.com,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100630,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1152264,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
scrubsandbeyond.com,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,88312,1,3.3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1165519,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
ritualholidays.com,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,NaN,95324,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30849484,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
ghostwritingproficiency.com,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,114339,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3291714,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
petroyalportrait.com,16,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,526020,0,4.3,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59574759,1,0,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
htmlbasket.com,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,34467,0,4.0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13367337,2,0,14,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
all-wall.com,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53169,1,4.7,2980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5243447,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
roseinc.com,7,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,2031241,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136682,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
edgars.co.za,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,643167,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3861759,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
pelicancommerce.com,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,113704,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10752456,2,0,9,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
baci-farfalle.com,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,14796,0,4.0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81717594,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
themanthanschool.co.in,19,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,82150,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7336805,2,0,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
quasarled.co.uk,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1106,1,4.0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41915654,1,0,14,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
freightfarms.com,12,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,395174,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,528314,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
virtualstacks.com,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,152248,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7006549,2,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
klosterdorf-betten.de,18,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,506418,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37661336,1,0,0,0,1,4.98,3058,NaN,NaN,NaN,NaN,NaN,NaN,1
simplist.com,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,186105,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14238171,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
greencradle.com,11,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,252087,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10686896,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
